id,title,type,release_year,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actor_ids,director_ids
tm405738,Perdida,MOVIE,2018,103,"crime, drama, thriller","ES, AR",5.6,4762.0,18.855,6.3,"179297, 161059, 1672996, 276489, 139212, 246318, 74383, 164561, 1635448, 245689, 11133",139218
ts86994,Serial Killer with Piers Morgan,SHOW,2017,47,"documentation, crime",GB,3.9,1404.0,0.884,2.8,79543,
tm319512,The Girl from the Song,MOVIE,2017,102,"romance, drama, music, european",ES,5.6,1775.0,8.448,6.1,"724768, 724769, 92452, 297159, 93705, 30185, 724783, 724787, 250874, 230301",
tm374357,Going for Gold,MOVIE,2018,89,"drama, family, sport",AU,4.7,557.0,7.581,6.8,"121984, 111141, 313450, 67758, 796754, 934579, 934580, 934581, 934582, 934583",67759
tm326089,Mubarakan,MOVIE,2017,156,"drama, comedy, romance",IN,5.6,3961.0,3.731,6.2,"5410, 65250, 1347, 964356, 168614, 278344, 251241, 64749, 64431, 66929, 65630, 810911",66925
ts80084,Dragon Pilot: Hisone and Masotan,SHOW,2018,25,"animation, scifi, drama, fantasy",JP,6.9,501.0,7.435,7.9,"99714, 388, 30778, 60773, 3984, 145, 4602, 85459, 40659, 11283, 939865, 939866, 939867, 900732",
ts76646,Blazing Transfer Students,SHOW,2017,26,"action, comedy",JP,6.9,121.0,1.481,8.0,"680477, 938248, 274892, 930254, 43700, 930262, 299258, 238044, 731293",210443
ts75138,Argon,SHOW,2017,63,drama,KR,7.3,266.0,4.679,7.3,"53506, 38438, 113199, 333778, 119098, 177947, 117439",677294
tm445255,Qismat,MOVIE,2018,140,"drama, romance, comedy",IN,8.1,3101.0,1.66,7.3,"815074, 981666, 267205, 684714, 192203, 196683, 382766, 2177118",
ts75491,Fire Chasers,SHOW,2017,55,documentation,US,6.5,371.0,1.715,6.3,,
tm358609,Sara's Notebook,MOVIE,2018,115,"thriller, drama, european",ES,5.9,2725.0,9.543,6.1,"74945, 11139, 1104328, 5546, 197134, 617652, 13210, 27548",272196
tm409494,Ali Wong: Hard Knock Wife,MOVIE,2018,64,comedy,US,7.3,4922.0,6.979,7.0,19822,66544
tm366973,Tom Segura: Disgraceful,MOVIE,2018,74,"comedy, documentation",US,7.5,3851.0,4.896,7.0,66543,66544
ts80342,AMO,SHOW,2018,24,"crime, drama",PH,6.4,409.0,3.804,6.0,"183168, 147808, 906252, 108789, 157014",97723
ts57291,Unrequited Love,SHOW,2017,33,drama,JP,6.7,10.0,2.723,10.0,"1150340, 1150341, 1150343, 1150344, 1150348, 1150349, 1150351, 609232, 893558, 688793","1150352, 1150392"
tm431760,Paskal,MOVIE,2018,114,"action, war, drama",MY,6.8,2964.0,21.554,7.7,"299681, 955115, 241726, 330591",177714
tm295558,The Grown-Ups,MOVIE,2017,82,documentation,"CL, NL, FR",7.7,261.0,1.904,7.2,,233266
tm434883,Been So Long,MOVIE,2018,100,"music, romance, drama",GB,5.4,1108.0,5.732,5.7,"27842, 8, 302569, 1962, 681933, 690447, 639152, 19442, 231604, 122421, 20790, 114135, 598490, 2280123, 263676",338789
tm360945,Soorma,MOVIE,2018,131,"drama, sport",IN,7.3,5183.0,2.446,7.5,"66784, 231556, 66214, 128395, 76402, 358779, 66427, 724830, 138719",65002
tm320785,The Mars Generation,MOVIE,2017,97,documentation,US,6.5,999.0,3.6,6.6,"326887, 130603, 250027, 61869, 101102, 685332, 1571094, 27966",68192
tm314939,Kalushi : The Story of Solomon Mahlangu,MOVIE,2017,106,"thriller, drama",ZA,6.5,321.0,1.597,6.2,"65600, 17636, 617252, 255258, 195885, 6734, 63125, 28986, 23101, 28991",660190
tm345767,The Maus,MOVIE,2017,90,"fantasy, horror, drama, european",ES,4.7,6422.0,5.954,5.2,"797537, 147462, 362033, 1448210, 79287",291926
tm405901,Family Blood,MOVIE,2018,92,"thriller, horror, drama",US,4.2,2955.0,8.168,4.6,"1086368, 236130, 756196, 15461, 868709, 856872, 650189, 663759, 255345, 23795, 868601, 17407",14700
tm445456,Pihu,MOVIE,2018,91,"thriller, drama, family",IN,6.7,2482.0,6.676,7.7,"1004009, 1004010",258653
tm322200,Superlopez,MOVIE,2018,108,"comedy, scifi, action, european",ES,5.4,3635.0,10.953,5.3,"122883, 26755, 273539, 1066372, 9993, 874123, 874124, 71064, 72220, 144817, 164032, 159554, 19532, 1078861, 1078864, 164561, 55763, 121560, 2354660, 2677, 33526",72756
tm358813,Judd Apatow: The Return,MOVIE,2017,69,comedy,US,6.2,1321.0,5.846,6.3,"8555, 76500",37676
tm424888,Armed to the Teeth,MOVIE,2018,105,"documentation, crime, thriller",MX,7.9,650.0,4.821,7.0,,868222
tm323195,Sarah Silverman: A Speck of Dust,MOVIE,2017,71,"comedy, documentation",US,6.9,3744.0,5.289,6.9,"1194, 17538",65244
tm244277,Pa Paandi,MOVIE,2017,125,"comedy, action, romance, drama, family",IN,7.4,1734.0,2.999,7.0,"157826, 124575, 124577, 679333, 251945, 182954, 246447, 819888, 145841, 146101, 38713, 249422, 206168, 720096, 254823, 145003, 297707, 149230, 225398, 1073275, 145790, 652927",124577
tm314295,Nobody Speak: Trials of the Free Press,MOVIE,2017,95,"documentation, european","US, NL",6.4,4133.0,5.286,6.1,"1295923, 43107, 18044, 124101",45639
tm368441,Aapla Manus,MOVIE,2018,132,"drama, thriller",IN,7.0,933.0,1.654,5.6,"68928, 906660, 70341, 64201, 247387, 66814",185697
tm325433,Dismissal,MOVIE,2017,90,comedy,"AR, ES",5.0,979.0,5.316,5.0,"6659, 1591747, 129422, 96495, 6705, 30234, 26588, 43711",164562
tm444799,Christmas Catch,MOVIE,2018,80,"romance, comedy, crime",CA,5.3,1439.0,2.463,5.4,"1009282, 89795, 32871, 16906, 124266, 906126, 953870, 937394, 274515, 1001557, 1009302, 6328",160440
tm359030,F.R.E.D.I.,MOVIE,2018,89,"scifi, family",XX,4.9,1018.0,4.275,6.4,"47621, 15127, 731036, 91810, 884905, 884906, 79044, 410436, 261193, 739913, 81614, 351569, 206166, 56160, 11747, 884836, 33643, 90109, 120059, 274429",47971
tm233345,Love Beats Rhymes,MOVIE,2017,105,"music, drama",US,5.3,1072.0,6.917,5.7,"80833, 25442, 64133, 32038, 246281, 97162, 246282, 29868, 4171, 57775, 22928, 5109, 39449, 3901, 232606",7000
ts84985,Robozuna,SHOW,2018,23,animation,GB,6.7,94.0,3.034,8.2,"67996, 94533, 987055",
tm309115,Naam Shabana,MOVIE,2017,147,"thriller, action, drama",IN,6.2,6757.0,6.256,5.8,"138720, 1345, 104609, 48003, 20201, 69483, 128395, 64205, 64434, 66872, 158270",184310
tm358242,Brian Regan: Nunchucks and Flamethrowers,MOVIE,2017,61,"comedy, documentation",US,6.3,681.0,1.985,6.2,32957,38906
tm320206,#realityhigh,MOVIE,2017,99,"comedy, drama, romance",US,5.1,6357.0,10.701,6.4,"93060, 761604, 78105, 90522, 93596, 1414177, 85666, 761633, 761636, 273446, 82220, 761646, 14641, 51378, 682427, 682431, 762053, 3910, 754246, 256969, 369225, 367433, 761806, 761557, 65109, 761562, 1119, 364, 31855, 761459",233442
ts80671,We Speak Dance,SHOW,2018,22,documentation,US,7.4,148.0,0.992,8.3,950990,
tm358239,DeRay Davis: How to Act Black,MOVIE,2017,66,comedy,US,6.1,432.0,2.337,6.1,21647,37676
tm351688,Def Comedy Jam 25,MOVIE,2017,81,"comedy, documentation",US,6.6,1101.0,3.539,6.1,"4678, 26313, 20683, 166862, 122224, 11697, 14896, 28543",159574
tm362264,The Gift,MOVIE,2017,85,drama,TZ,8.0,25.0,1.03,8.0,"802944, 802945, 802946, 802942, 802943",350812
ts83429,Take My Brother Away,SHOW,2018,46,"family, comedy, drama",,6.7,167.0,2.593,8.2,"2045505, 1021124, 429416, 676909, 1144598, 926236",
tm463827,Paranormal Investigation,MOVIE,2018,92,"thriller, horror",FR,3.7,1671.0,5.104,4.5,"1620130, 1072899, 1620106, 1620109, 1620110, 169136, 1620113, 1620085, 1620087, 1620088, 1620090, 1620126",1034382
ts75357,LEGO Elves: Secrets of Elvendale,SHOW,2017,24,"scifi, animation, fantasy",US,6.8,167.0,5.23,7.8,"751684, 48101, 34837, 34967, 5271, 10874, 24443, 5276",
ts85217,Motown Magic,SHOW,2018,15,"animation, comedy, family, fantasy, music",US,7.9,294.0,1.372,9.3,,
tm421125,The Suit,MOVIE,2018,96,"comedy, action, drama",EG,5.3,1645.0,1.837,7.0,"904768, 139714, 139715, 360299, 164267, 289115, 264124",1420443
tm311283,Amy Schumer: The Leather Special,MOVIE,2017,57,comedy,US,3.1,9830.0,5.336,4.1,87719,87719
ts82192,Samantha!,SHOW,2018,28,comedy,BR,6.5,517.0,3.396,6.1,,886277
tm275004,Bon Cop Bad Cop 2,MOVIE,2017,126,"crime, comedy, action",CA,6.6,4152.0,8.058,6.4,"341633, 637953, 211587, 128771, 802052, 1175430, 1343361, 13582, 1126295, 290458, 1040030, 882848, 606883, 643619, 651427, 82599, 32680, 424105, 1304237, 753846, 1367480, 440511, 12991, 1557056, 1556931, 804173, 1427535, 24911, 276559, 8659, 294487, 324056, 19802, 228187, 59355, 23390, 113633, 1557095, 1557223, 158314, 1556971, 45937, 881659, 76156, 104191",76168
tm358949,A Very Country Christmas,MOVIE,2017,83,"drama, romance, family, comedy","CA, US",6.0,1640.0,5.576,6.5,"1295617, 592008, 953870, 98961, 1295253, 37525, 259736, 284696, 114073, 734235, 195103, 250016, 40355, 274469, 899498, 1265589, 30651, 145980, 39757, 1363796, 252629, 229863, 792814, 7165, 993791",160440
ts85953,Paprika,SHOW,2018,13,"family, animation",US,7.9,27.0,0.733,5.0,"241776, 1407665, 35020, 123872",
tm418870,Close Enemies,MOVIE,2018,111,"thriller, drama, european","FR, BE",6.4,2629.0,7.993,5.9,"71809, 71811, 50179, 1872388, 177670, 233351, 1017747, 735259, 27680, 129186, 1297319, 833832, 16686, 16688, 1934517, 56503, 1934136, 1934398, 1862207, 4292, 1170629, 61259, 1934418, 1934292, 605149, 61155, 954854, 954856, 274536, 53868, 1933549, 1934456, 359036",42666
tm413955,A Fortunate Man,MOVIE,2018,162,"drama, romance, european",DK,7.2,6194.0,10.194,6.9,"63616, 320517, 1033477, 1033483, 1033485, 13069, 249742, 198033, 1033489, 118291, 1033490, 252310, 117784, 252317, 127526, 111916, 117937, 117429, 73911, 111799, 96825, 41025, 111818, 364152, 107340, 133199, 194384, 13265, 111827, 111964, 798693, 107239, 74093, 819950, 117488, 249592, 39929, 13051, 118397, 39935",50060
tm348073,Pup Star: Better 2Gether,MOVIE,2017,90,family,US,4.3,239.0,3.805,6.0,"842534, 23115, 1700718, 5138, 49338, 24925",29739
tm359658,The 3rd Eye,MOVIE,2017,107,"horror, thriller, animation, drama, fantasy, european",ID,5.1,1405.0,8.045,5.5,"392576, 2272673, 1730836",1199447
tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,MOVIE,2017,108,"documentation, music",US,7.5,448.0,4.214,7.4,"8976, 63710, 6061, 31286","533572, 31286"
ts84167,Age of Rebellion,SHOW,2018,72,"crime, drama, romance",TW,8.6,49.0,3.151,6.0,"1139073, 289124, 268421, 176559, 967507, 315929",
tm408892,Unbridled,MOVIE,2018,96,"thriller, european","IT, ES",5.0,507.0,11.503,5.3,"308803, 2165606, 1017319, 717704, 71783, 272362, 899270, 9904, 2165776, 2165560, 278193, 130964, 296245, 2165524, 138648, 1684060, 2621, 259678",316615
tm371619,Sabrina,MOVIE,2018,98,"horror, thriller","ID, MY, SG",4.1,1757.0,19.396,5.3,"1320485, 887814, 1320328, 1320490, 908814, 558768, 196241, 44435, 1320500, 1320502, 1067006, 1320504, 829692, 44413, 2262014, 269055",254888
tm337040,Maz Jobrani: Immigrant,MOVIE,2017,67,"comedy, documentation",US,6.7,859.0,1.551,6.2,9156,9156
tm361505,48 Christmas Wishes,MOVIE,2017,84,"family, comedy, fantasy",CA,3.9,1105.0,8.282,5.4,"800322, 948422, 780135, 1001233, 277688, 794206, 800319","160440, 779115"
ts86279,Nailed It! Holiday!,SHOW,2018,33,reality,US,7.7,1098.0,3.101,8.0,"140544, 855331",
tm417111,How to Get Over a Breakup,MOVIE,2018,104,comedy,PE,6.1,2003.0,8.877,6.8,"100004, 248805, 258319, 258320, 365457, 258324, 239356","184579, 248812"
tm429984,Pachamama,MOVIE,2018,72,"fantasy, family, animation, european","FR, LU, CA",6.8,864.0,5.619,7.1,"502529, 386754, 124452, 908710, 56625, 1022652, 908703",429549
tm307551,Katherine Ryan: In Trouble,MOVIE,2017,63,comedy,GB,7.0,2195.0,3.886,6.5,634787,
ts77219,Part-Time Idol,SHOW,2017,40,"drama, family, music, comedy",KR,6.7,108.0,3.867,8.4,"617632, 144578, 635143, 815372, 815373, 111343, 815375, 98239",
ts103638,Standup and Away! with Brian Regan,SHOW,2018,25,comedy,US,5.7,400.0,1.208,7.7,"756171, 32957",38906
tm449262,Ascharya Fuck It,MOVIE,2018,90,"thriller, drama, romance",IN,5.1,914.0,3.2,5.2,"1016643, 1016644, 291939, 234479, 304766",
ts76159,Super Monsters,SHOW,2017,13,"animation, comedy, family, horror",CA,6.2,417.0,8.924,7.6,"48101, 435, 24531, 34838, 5271",
tm412489,Dear Son,MOVIE,2018,100,drama,"FR, QA, TN, BE",6.5,405.0,1.762,6.3,"743755, 874101",191482
tm407318,Sofía Niño de Rivera: Natural Selection,MOVIE,2018,62,comedy,MX,6.9,241.0,1.151,6.2,229010,"211560, 590250"
tm429382,Nappily Ever After,MOVIE,2018,98,"comedy, romance, drama",US,6.4,9224.0,11.48,7.2,"929641, 672395, 89746, 717972, 28831, 929622, 719019, 929623, 405424, 810295, 768464, 208849, 929618, 929619, 38356, 319573, 929620, 929621, 929624, 929625, 8410, 929626, 929628, 929629, 929630, 929631, 929627, 929633, 929634, 929632, 929636, 929637, 929638, 82663, 929639, 929640, 8810, 929642, 929644, 929643, 929646, 929647, 9712, 929648, 929645, 929635, 76028",54685
tm321073,Judwaa 2,MOVIE,2017,150,"action, comedy, romance",IN,3.6,10740.0,5.689,5.8,"69505, 964356, 63367, 128395, 206862, 70167, 45228, 64434, 209333, 1667643, 1345, 1347, 63059, 66646, 67046, 38634, 66027, 64748, 38637",65978
tm353627,Christina P: Mother Inferior,MOVIE,2017,59,comedy,US,6.4,1001.0,1.906,6.1,771608,66544
tm411313,Forgive Us Our Debts,MOVIE,2018,104,"drama, european","PL, CH, AL, IT",6.2,1604.0,5.855,6.1,"341395, 878871, 228762, 196506, 595871, 164260, 58404, 75306, 163757, 131122, 143545, 28601, 101697, 254533, 71501, 799565, 1274703, 597715, 41953, 1274722, 3556, 887271, 887272, 18159",302644
tm367264,Milada,MOVIE,2017,130,"drama, history, european","CZ, US",6.3,1331.0,8.556,7.0,"67584, 65924, 39942, 171273, 812055, 45977, 65946, 139675, 141620, 163273, 745429, 146391, 194523, 60385, 135791, 170352, 34161, 262901, 166139, 40957",812144
ts79988,Lost Song,SHOW,2018,24,"animation, action, scifi, drama, fantasy, music, romance",JP,7.0,375.0,4.07,8.2,"417, 96066, 730209, 200070, 169, 208, 673106, 85459, 96758, 106872",
ts86302,Check The Store Next Door,SHOW,2018,30,"comedy, drama",ID,7.7,138.0,2.671,6.2,"693282, 697822, 691303, 265866, 284159, 211277, 236240, 239058, 697813, 697818, 697820, 1010556, 1010558, 200639",
ts83710,First and Last,SHOW,2018,41,documentation,US,6.7,423.0,4.425,7.7,,
ts55576,Buddy Thunderstruck,SHOW,2017,23,"comedy, family, sport, animation, action",US,7.7,495.0,3.267,8.4,"348068, 407176, 6571, 736652, 44942, 1384305, 727701, 822934, 931126, 20376",
tm334949,Right Here Right Now,MOVIE,2018,89,"drama, comedy, music, european",DE,5.4,311.0,2.13,4.2,"627683, 814981, 128199, 743388, 323600, 3729, 589681, 41142, 743387, 7964, 743389, 743390, 743391",127406
ts77011,The Many Faces of Ito,SHOW,2017,30,"drama, thriller, romance, comedy",JP,6.7,248.0,4.347,7.5,"158529, 156835, 99310, 381937, 596469, 168310, 73307, 157436",
ts56251,ID-0,SHOW,2017,24,"scifi, drama, animation, action",JP,6.1,324.0,3.167,6.3,"102209, 682948, 96679, 682952, 100746, 682955, 100138, 10869, 35990",97294
tm365961,Mustang Island,MOVIE,2017,86,"comedy, drama",US,6.2,537.0,2.194,6.2,"94456, 119617, 176294, 416306, 139927, 74008",133359
ts84644,Westside,SHOW,2018,50,reality,US,6.1,166.0,0.6,4.0,"977476, 977477, 977478",
tm370440,Paradox,MOVIE,2018,73,"western, fantasy, music",US,3.9,713.0,5.157,3.6,"834950, 2083210, 30218, 27150, 2083109, 296882, 2082998, 2082874, 2083007, 2082943, 260033, 8526, 2082896, 2083172, 2083176, 2083177, 19695, 1278579, 2083197, 2083199",5525
tm328052,Sparring,MOVIE,2017,95,"drama, action, sport, european",FR,6.4,627.0,4.202,5.8,"42523, 341450, 2065, 784791, 784792, 784793, 102363",191744
tm359975,The Chase,MOVIE,2017,110,"thriller, crime, drama",KR,6.6,3020.0,8.707,6.8,"274560, 1202208, 112611, 389478, 959851, 849869, 11822, 418767, 103760, 279473, 970098, 1618446, 1063577, 961630",274284
ts95274,Age of Tanks,SHOW,2017,54,"documentation, history",FR,7.3,900.0,2.108,6.7,,
tm348467,Invisible,MOVIE,2017,87,drama,"AR, FR",6.0,779.0,11.565,5.8,"284777, 319727, 314575, 1174551, 1174552",340975
tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,65,"comedy, documentation",US,6.7,536.0,2.545,7.4,122224,627537
tm413129,Goyo: The Boy General,MOVIE,2018,155,"action, war, history",PH,6.7,799.0,3.961,7.0,"663171, 592654, 306323, 231832, 158873, 158874, 132762, 133276, 204824, 226718, 139048, 50475, 189486, 143411, 255295, 1599042, 158916, 158918, 1599046, 283208, 688840, 134346, 158924, 141140, 58839, 58840, 409818, 58843, 242654, 191966, 56544, 1590627, 134500, 1598825, 175850, 171501, 1433215",133288
tm444821,5 Star Christmas,MOVIE,2018,92,"comedy, european",IT,4.5,775.0,8.805,4.2,"164224, 40418, 421698, 146532, 76740, 2398629, 250152, 199791, 1972305, 142227, 122773, 794134, 56792, 2061531, 170364, 1455359",285509
tm435487,Suzzanna: Buried Alive,MOVIE,2018,125,"drama, comedy, horror, thriller",ID,5.5,914.0,6.96,5.7,"193122, 59965, 68362, 18442, 969196, 969197, 233426, 702327, 697818, 44413, 502650","254888, 193125"
tm422715,Stree,MOVIE,2018,128,"horror, comedy",IN,7.5,33455.0,6.009,7.0,"1043072, 1166988, 812495",1166988
tm558730,A Champion Heart,MOVIE,2018,90,family,US,5.9,406.0,3.756,8.2,"277925, 76873, 170252, 39726, 123216, 321777, 2043923, 131188, 831066, 831067, 831068, 831069, 831006",321777
tm283322,Burning Sands,MOVIE,2017,105,"drama, thriller, action",US,6.0,2854.0,9.374,5.8,"56600, 158754, 16934, 103592, 230057, 841001, 57779, 1983808, 85956, 2433093, 963655, 109513, 109770, 13146, 3167, 284651, 929644, 232690, 46197",
tm356666,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,84,"comedy, documentation",US,7.8,1447.0,2.281,7.4,21220,21220
tm285329,Take the 10,MOVIE,2017,80,comedy,US,4.7,3159.0,8.599,5.2,"4608, 31681, 71010, 108964, 6693, 661576, 25769, 49613, 15921, 5143, 80510",31681
tm422359,Aurora,MOVIE,2018,110,"horror, thriller",PH,4.3,608.0,2.304,4.9,"156864, 6369, 148837, 139878, 134444, 946349, 242066, 108787, 2223193, 176666, 123003",348411
tm357708,The Bros,MOVIE,2017,102,"comedy, fantasy",KR,6.1,664.0,4.403,6.5,"111618, 140195, 44196, 604037, 639423, 457, 126382, 32017, 287697, 1695313, 334203, 784989, 784991",352568
tm311902,Jim Norton: Mouthful of Shame,MOVIE,2017,61,comedy,US,7.0,1328.0,2.513,6.9,"33033, 3748, 8718, 5231",701746
tm244310,Merku Thodarchi Malai,MOVIE,2018,122,drama,IN,8.6,1818.0,2.158,7.4,"259292, 699221, 699222, 699223, 699224, 699225, 699227, 699228, 699229, 699230",230796
tm247631,Clair Obscur,MOVIE,2017,100,"drama, european",TR,6.5,2468.0,2.392,6.0,"200832, 192481, 41222, 182438, 234826, 232687, 160958, 235197, 179134",248818
ts81485,Ponysitters Club,SHOW,2018,23,family,US,5.6,117.0,1.96,8.5,"948422, 948423, 948424, 790129, 941044, 900475, 794206",
tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,88,"comedy, european",FR,7.9,136.0,4.527,7.8,74476,818679
tm428597,Being Napoleon,MOVIE,2018,88,documentation,US,5.5,125.0,2.028,6.0,,941125
tm352033,The Milk System,MOVIE,2018,90,"documentation, european","DE, IT",7.0,532.0,1.613,6.6,,187813
tm323602,The Price of Success,MOVIE,2017,92,"drama, comedy, european",FR,5.7,367.0,4.427,5.9,"5024, 51904, 35910, 106280, 50506, 38284, 16685, 181965, 40655, 734032, 2180081, 296178, 734034, 734033, 55541, 734031, 129047",350155
tm416121,Kuntilanak,MOVIE,2018,105,"horror, comedy, family",ID,4.6,672.0,5.319,6.2,"315393, 260963, 908932, 1107109, 1107110, 692969, 1227085, 908814, 1191283, 1335702, 664154",68714
tm430281,Dhh,MOVIE,2018,126,"drama, family",IN,7.8,346.0,1.533,9.0,"84410, 1805325, 55478",861259
ts80692,REA(L)OVE,SHOW,2018,42,reality,JP,6.5,220.0,1.091,6.2,"174544, 314809",
tm371622,Malena Pichot: Estupidez compleja,MOVIE,2018,50,comedy,AR,5.7,361.0,2.657,5.3,348754,"211560, 590250"
tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,104,"comedy, romance",PH,6.2,308.0,3.016,6.9,"735493, 940806, 208007, 133522, 464957, 1322182, 236487, 1322195, 224468, 1322332, 192476, 191966, 1322336, 889697, 1322338, 184035, 286055, 735594, 936555, 1322347, 133616, 162417, 663157, 178806, 134520, 260734",168360
tm456983,Mauli,MOVIE,2018,134,"action, drama",IN,5.5,365.0,1.025,5.0,"285121, 160260, 811143, 340967, 2313258, 64747, 61710, 803439, 1171063, 247736, 2313273, 266651, 167292, 2036316",593485
ts82323,On Children,SHOW,2018,98,"drama, family, scifi",TW,7.2,388.0,2.087,7.8,,
tm410298,Samouni Road,MOVIE,2018,129,"animation, documentation, european","IT, FR",6.7,180.0,1.4,7.2,,166665
tm464947,Chief Daddy,MOVIE,2018,98,"drama, comedy",NG,4.7,283.0,2.724,5.6,"1077602, 315555, 396131, 1077672, 866216, 618764, 1531470, 395056, 269015, 260057, 357658",590029
tm319310,CIA: Comrade In America,MOVIE,2017,134,"action, romance, drama",IN,6.4,3088.0,2.548,6.0,"751492, 133253, 133258, 66315, 139404, 751500, 751499, 130323, 189465, 677789, 226993, 599868, 241084, 247499, 279247, 191441, 132841, 163434, 751348, 192117, 751349",189469
ts85660,The Sound of Your Heart: Reboot,SHOW,2018,34,comedy,KR,5.9,136.0,3.961,6.4,"232934, 1132808, 101129, 60406, 104698, 148222",65354
tm424898,Bayonet,MOVIE,2018,101,drama,"MX, FI",5.7,554.0,3.733,6.0,"230883, 61106, 195827, 38835, 112538, 47199",243810
tm351201,In the Family,MOVIE,2017,124,comedy,TR,7.7,23542.0,6.241,6.784,"251904, 246561, 211360, 231907, 488393, 466699, 232684, 249325, 171182, 225551, 257625, 239147, 202165, 763033, 181466, 252508",184723
tm429377,Bert Kreischer: Secret Time,MOVIE,2018,57,"comedy, documentation",US,7.3,2330.0,2.786,7.3,122225,867490
tm299771,Gad Gone Wild,MOVIE,2017,57,"comedy, european",FR,6.9,408.0,5.985,6.8,33892,617881
tm324806,Counterpunch,MOVIE,2017,91,"documentation, sport",US,6.7,918.0,11.366,6.7,,194682
tm436171,El Potro: lo mejor del amor,MOVIE,2018,122,"drama, music",AR,5.2,723.0,3.6,4.8,"343682, 162056, 319727, 971794, 301170, 1438934, 195481, 451162, 2032509",427259
tm431928,Rajma Chawal,MOVIE,2018,129,"drama, comedy, family",IN,5.7,1853.0,3.305,6.5,"290661, 124583, 852456, 1808167, 200527, 317039, 62774, 814235",249457
ts82705,Cupcake & Dino - General Services,SHOW,2018,18,"animation, comedy, action, family","CA, BR",7.5,694.0,4.925,8.8,"37699, 1114567, 212008, 2227507, 846324, 341657, 84283, 341659",
tm363088,Russell Howard: Recalibrate,MOVIE,2017,69,comedy,GB,7.4,1621.0,3.065,7.9,258694,320175
tm375091,Marlon Wayans: Woke-ish,MOVIE,2018,68,"comedy, documentation",US,6.5,1407.0,5.519,6.3,12202,37676
tm324204,Monster Island,MOVIE,2017,80,"comedy, animation, action, family, fantasy","IN, MX",4.7,739.0,9.182,5.6,"456482, 915400, 915434, 595210, 915340, 915341, 2229167, 27709, 34549, 915478, 85436, 4893, 85439",189146
ts84200,Best.Worst.Weekend.Ever.,SHOW,2018,24,"comedy, family",US,6.3,301.0,3.665,8.0,"26372, 759082, 697584, 968406, 835096",
tm370430,Liberated: The New Sexual Revolution,MOVIE,2017,84,documentation,"US, MX",6.0,1502.0,4.198,6.6,,346846
tm443034,Your Son,MOVIE,2018,103,"drama, crime, thriller, action, european",ES,6.1,4796.0,10.487,5.7,"880517, 302733, 591895, 1184664, 1184666, 72607, 992162, 232368, 134336, 732747, 1061326, 1070033, 1184595, 1184597, 1184599, 346074, 2663, 54129, 826231",19654
tm348281,Kingdom of Us,MOVIE,2017,109,"documentation, drama",GB,6.9,904.0,2.832,7.2,"797816, 797817, 797818, 797821",750761
ts85618,Prince of Peoria,SHOW,2018,26,"comedy, family",US,5.7,481.0,9.166,7.0,"38123, 14692, 101333",
tm445153,Njan Prakashan,MOVIE,2018,125,"comedy, drama",IN,7.6,4405.0,2.145,6.8,"1092353, 1092235, 807574, 1092263, 233268, 686261, 175932, 1091010, 162755, 1092312, 913511, 590826, 670955, 68975, 1092338, 599155, 1092341, 228984, 1092348, 1092349, 111230, 652927",132218
